seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,authors,journal,year,url,abstract,query,fetched_at
ciclotron_f18,Ciclotrón / producción F-18,PubMed,41418657,10.1016/j.apradiso.2025.112377,41418657,,Experimental cross sections and production feasibility of,Cardani Irene; Colucci Michele; Nigron Etienne; Guertin Arnaud; Marrella Mariagabriella; Haddad Ferid; Groppi Flavia; Manenti Simone,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture, industry and medicine",2026,https://pubmed.ncbi.nlm.nih.gov/41418657/,The radionuclide,"(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,41273986,10.1016/j.nucmedbio.2025.109582,41273986,,Recovery of zinc-68 from gallium-68 cyclotron target effluent: A method to establish wet chemistry capabilities for metal precursor recovery in PET radiometals.,Horn Ian M; Bitzer Anna C; Day Patrick L; Jacobson Mark S; McEarchern Jeffrey M,Nuclear medicine and biology,2026,https://pubmed.ncbi.nlm.nih.gov/41273986/,"Gallium-68 (68Ga) is a PET isotope that is finding more use in the clinical setting as a PET diagnostic tool, e.g. 68Ga PSMA is widely used in the diagnosis of prostate cancer, and 68Ga dotatate for the diagnosis of neuroendocrine tumors. Current production is mostly performed using either germanium-68/gallium-68 (68Ge/68Ga) generators or liquid targets containing zinc-68 (68Zn) and irradiated with protons in an accelerator. Recently, GE Healthcare published an article describing the production and purification of 68Ga using solid 68Zn target irradiation. The method described in this study to recover 68Zn from liquid target effluent may also be used to re-purify 68Zn from effluents from 68Ga production using solid targets. Preliminary studies, to be published in a follow-up paper, that result in electroplated solid 68Zn targets are briefly mentioned to demonstrate that such targets can be made from the 68Zn purified using this recovery method. An ion-exchange based method was used for purifying (or 'recovering') target material-containing effluent for future reuse in target preparation. This was accomplished using a column with Bio-Rad AG1-X8 resin bed of approximately 20-25 g of resin in a glass ion-exchange column. Eluted fractions from the ion-exchange column were tested using a NexION 350D ICP-MS to detect the presence of total zinc and trace contaminants Cu, Fe, Pb, Cr, Al, Mn, Ti, Ni, and Ag. The isotopic purity of the 68Zn in the effluent was also measured to confirm the original isotopic ratio. The results presented indicate that any contaminants in the effluent samples were reduced to levels below the limits of detection of analytical techniques commonly used in PET manufacturing laboratories (including ICP-OES). This article provides a simple method for recovering 68Zn from liquid target effluent to be used in the plating of 68Zn targets for 68Ga solid target production. This method will allow academic/PET facilities to establish a wet chemistry process fo","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,41187288,10.5435/JAAOSGlobal-D-25-00007,41187288,PMC8743291,Ossification of the Posterior Longitudinal Ligament in a Chilean Population: A CT-Based Prevalence Study in Patients Aged 60 Years and Older.,Urrutia Julio; Demandes Hugo; Rotman Nicolas; Cikutovic Pablo,Journal of the American Academy of Orthopaedic Surgeons. Global research & reviews,2025,https://pubmed.ncbi.nlm.nih.gov/41187288/,"The prevalence of ossification of the posterior longitudinal ligament (OPLL) has been primarily studied in East Asian countries; its prevalence in Western populations remains to be elucidated. We aimed to determine the prevalence of OPLL in a Chilean population aged 60 years and older using fluorine-18 fluorodeoxyglucose positron emission tomography and CT (PET-CT) as screening tool. We evaluated patients between 60 and 73 years consecutively studied with PET-CT in a University Hospital. We assessed whole-body CT scans in both sagittal and axial views to detect the presence of OPLL. We used the Mann-Whitney test to analyze continuous variables, the Fisher test for categorical variables, and a logistic regression analysis to determine the independent effect of age and sex on the presence of OPLL. We studied 1,009 patients (median age = 66 years); 597 were males (59.17%). Nineteen patients had OPLL, with a prevalence of 1.88% (1.04 to 2.72). OPLL was more prevalent in men (2.68%) than in women (0.73%; P = 0.02). All cases presented cervical involvement; only one had cervical and thoracic OPLL. The median age of patients with OPLL (64 years) and without OPLL (66 years) was not statistically different (P = 0.09). Male sex independently influenced the presence of OPLL (odds ratio = 3.85 [1.11 to 13.33]), age did not (odds ratio = 0.89 [0.78 to 1.02]). This is the first study evaluating the prevalence of OPLL in Latin America. It shows a prevalence alike that in non-Asian populations in the United States and lower than the prevalence described in Asian populations.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,41110054,10.1103/9l69-2d7p,41110054,,Precision Measurement of Net-Proton-Number Fluctuations in Au+Au Collisions at RHIC.,Aboona B E; Adam J; Adamczyk L; Aggarwal I; Aggarwal M M; Ahammed Z; Alshammri A K; Aschenauer E C; Aslam S; Atchison J,Physical review letters,2025,https://pubmed.ncbi.nlm.nih.gov/41110054/,"We report precision measurements on cumulants (C_{n}) and factorial cumulants (κ_{n}) of (net) proton number distributions up to fourth order in Au+Au collisions over center-of-mass energies sqrt[s_{NN}]=7.7-27 GeV from phase II of the Beam Energy Scan program at RHIC. (Anti)protons are selected at midrapidity (|y|<0.5) within a transverse momentum range of 0.4<p_{T}<2.0 GeV/c. Relative to various noncritical-point model calculations and peripheral collision 70%-80% data, the net proton C_{4}/C_{2} measurement in 0%-5% collisions shows a minimum around 19.6 GeV for significance of deviation at ∼2-5σ. A minimum in C_{4}/C_{2} with respect to a noncritical baseline is expected to be a characteristic feature of the signature associated with a critical point in the QCD phase diagram. In addition, deviations from noncritical baselines around the same collision energy region are also seen in proton factorial cumulant ratios, especially in κ_{2}/κ_{1} and κ_{3}/κ_{1}. Dynamical model calculations including a critical point are called for in order to understand these precision measurements.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,41109097,10.1016/j.apradiso.2025.112229,41109097,,A thermostatic temperature control strategy for medical cyclotron deionized water cooling system based on cascade integral sliding mode controller.,Sun Binzhe; Yuan Zhenheng; Zhang Junyu; Liu Shaojun,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture, industry and medicine",2026,https://pubmed.ncbi.nlm.nih.gov/41109097/,"Medical cyclotron is the crucial device for radiation therapy, which is extensively utilized in nuclear technology and medicine. Deionized water cooling system (WCS) is essential for maintaining thermal stability of key components such as magnets, radiofrequency cavities, and beamlines. Precise thermostatic control is crucial for preserving beam quality, ensuring secure and reliable operation. Nevertheless, the WCS manifests highly complex dynamics, including strong coupling between temperature and cooling water mass-flow. These challenges are exacerbated by external disturbances and internal uncertainties, which traditional proportional-integral-derivative (PID) control struggles to address due to limited robustness. In this research, mechanism-based modeling is established to accurately describe the system dynamics. A cascade integral sliding mode controller (CISMC) with adaptive law is designed to enhance the response speed, control accuracy and the robustness against disturbances. Furthermore, the chattering phenomenon of sliding mode control is alleviated by replacing the sign function with a saturation function. Simulation results demonstrate that the proposed CISMC strategy reduces the integral absolute error (IAE) from 19.27 to 5.88 and integral time absolute error (ITAE) from 191.90 to 47.79 for temperature control compared to conventional PID, and reduces IAE from 0.95 to 0.34 and ITAE from 3.00 to 1.21 for flow control compared to sliding mode control (SMC). Importantly, for the proposed controller, system chattering and fluctuation are effectively mitigated.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,41096695,10.1109/mcse.2007.55,41096695,PMC5549999,Synthesis and In Silico Profile Modeling of 6-,Marton János; Gombos Dávid; Cumming Paul; Fehér Tamás; Milentyev Alexander; Bauer Beate; Willoch Frode; Schoultz Bent Wilhelm; Benyhe Sándor; Ötvös Ferenc,International journal of molecular sciences,2025,https://pubmed.ncbi.nlm.nih.gov/41096695/,We present the first preparation of novel 6-,"(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,41004742,10.1103/wv2t-dkgn,41004742,,Measurement of Two-Point Energy Correlators within Jets in p+p Collisions at sqrt[s]=200 GeV.,Aboona B E; Adam J; Agakishiev G; Aggarwal I; Aggarwal M M; Ahammed Z; Aitbayev A; Alekseev I; Alpatov E; Alshammri A K,Physical review letters,2025,https://pubmed.ncbi.nlm.nih.gov/41004742/,"Hard-scattered partons ejected from high-energy proton-proton collisions undergo parton shower and hadronization, resulting in collimated collections of particles that are clustered into jets. A substructure observable that highlights the transition between the perturbative and nonperturbative regimes of jet evolution in terms of the angle between two particles is the two-point energy correlator (EEC). In this Letter, the first measurement of the EEC at RHIC is presented, using data taken from 200 GeV p+p collisions by the STAR experiment. The EEC is measured both for all the pairs of particles in jets and separately for pairs with like and opposite electric charges. These measurements demonstrate that the transition between perturbative and nonperturbative effects occurs within an angular region that is consistent with expectations of a universal hadronization regime that scales with jet momentum for a given initiator flavor. Additionally, a deviation from Monte Carlo predictions at small angles in the charge-selected sample could result from mechanics of hadronization not fully captured by current models.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,40929191,10.1103/2qhx-cp79,40929191,,Onset of Constituent Quark Number Scaling in Heavy-Ion Collisions at RHIC.,Aboona B E; Adam J; Adamczyk L; Aggarwal I; Aggarwal M M; Ahammed Z; Alshammri A K; Aschenauer E C; Aslam S; Atchison J,Physical review letters,2025,https://pubmed.ncbi.nlm.nih.gov/40929191/,"Partonic collectivity is one of the necessary signatures for the formation of quark-gluon plasma in high-energy nuclear collisions. Number of constituent quarks (NCQ) scaling has been observed for hadron elliptic flow v_{2} in top energy nuclear collisions at the Relativistic Heavy Ion Collider and the LHC, and this has been theoretically suggested as strong evidence for partonic collectivity. In this Letter, a systematic analysis of v_{2} of π^{±}, K^{±}, K_{S}^{0}, p, and Λ in Au+Au collisions at sqrt[s_{NN}]=3.2, 3.5, 3.9, and 4.5 GeV, with the STAR experiment at the Relativistic Heavy Ion Collider, is presented. NCQ scaling is markedly violated at 3.2 GeV, consistent with a hadronic-interaction dominated equation of state. However, as the collision energy increases, a gradual evolution to NCQ scaling is observed. This beam-energy dependence of v_{2} for all hadrons studied provides evidence for the onset of dominant partonic interactions by sqrt[s_{NN}]=4.5 GeV.","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
ciclotron_f18,Ciclotrón / producción F-18,PubMed,40712387,10.1016/j.ejmp.2025.105060,40712387,,Decommissioning procedure and induced activation levels in the vault walls of a 11 MeV self-shielded Medical Cyclotron: simulations and measurements.,Manenti Simone; Bergamaschi Carlo; Broggi Francesco; Ferrari Andrea; Groppi Flavia; Loria Alessandro; Nizzi Massimiliano; Del Vecchio Antonella; Calandrino Riccardo,Physica medica : PM : an international journal devoted to the applications of physics to medicine and biology : official journal of the Italian Association of Biomedical Physics (AIFB),2025,https://pubmed.ncbi.nlm.nih.gov/40712387/,"This study outlines the decommissioning process of an 11 MeV self-shielded medical cyclotron operated for over 12 years at the Ospedale San Raffaele, Milano, Italy. A comprehensive analysis of neutron-induced activation in the vault walls was performed to guide safe demolition procedures. Using FLUKA Monte Carlo simulations and laboratory-based gamma and beta spectrometry, the activity of long-lived radionuclides, particularly","(cyclotron OR ciclotron OR ""fluorine-18"" OR ""fluor-18"" OR ""F-18"") AND (CCHEN OR Chile OR ""Latin America"" OR ""isotope production"" OR ""medical cyclotron"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41145244,10.1136/bmjopen-2025-103672,41145244,PMC12570914,Substandard and falsified medicine recalls in the legitimate supply chain: a systematic review of evidence.,"Fryze I, Naughton BD.",,2025,https://europepmc.org/article/MED/41145244,"<h4>Objectives</h4>To compare international substandard and falsified (SF) medicine recall trends from published research papers based on governmental databases, summarise the extent of the problem in the legitimate supply chain, and identify ways to manage the issue.<h4>Design</h4>Systematic review of published academic evidence.<h4>Data sources</h4>Drug recall data in published literature, obtained from official international government regulator databases in the USA, the UK, Canada, Sri Lanka, Zambia, Portugal, Nepal, Saudi Arabia, Argentina, Brazil, Chile, Cuba, Colombia, Mexico, Bolivia, Costa Rica, Ecuador, El Salvador, Guatemala, Honduras, Panama, Peru and Venezuela.<h4>Eligibility criteria</h4>A search for literature published between 2010 and 2024 was conducted using PubMed, MEDLINE and Embase. Included studies examined recall data of substandard and/or falsified medicines obtained through official government regulator websites.<h4>Data extraction and synthesis</h4>Data were extracted using Excel files and synthesised using a thematic analysis approach.<h4>Results</h4>13 research papers containing original data were included. Recall data were obtained from official regulatory databases in 23 different countries. Substandard medicines had significantly higher recall rates than falsified products, while parenteral drugs and tablets were the most recalled formulation types. The leading reasons for defective medicines were contamination, out-of-specification results, stability and packaging issues. India was identified as a common source of SF medicines in Zambia, Sri Lanka, Brazil and Nepal. Frequent recalls of anti-infective drugs were observed in countries with equatorial, tropical and subtropical climates, while high-income countries like Canada, Saudi Arabia and the UK faced issues with defective antihypertensive drugs. Interestingly, medicines affected by nitrosamines' contamination were recalled in all regions examined in 2018, but in other recall cases,","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED39696714,10.1186/s40659-024-00574-2,39696714,PMC11657627,"A snapshot of cancer in Chile II: an update on research, strategies and analytical frameworks for equity, innovation and national development.","Vacarezza C, Araneda J, Gonzalez P, Arteaga O, Marcelain K, Castellon EA, Periera A, Khoury M, Müller B, Lecaros JA, Salas SP, Riquelme A, Corvalan AH, de la Jara JJ, Ferreccio C, Goic C, Nervi B, Roa JC, Owen GI.",,2024,https://europepmc.org/article/MED/39696714,"<h4>Introduction</h4>Chile has achieved developed nation status and boasts a life expectancy of 81 + years; however, the healthcare and research systems are unprepared for the social and economic burden of cancer. One decade ago, the authors put forward a comprehensive analysis of cancer infrastructure, together with a series of suggestions on research orientated political policy.<h4>Objectives</h4>Provide an update and comment on policy, infrastructure, gender equality, stakeholder participation and new challenges in national oncology. Assess the funding and distribution of cancer investigation. Present actions for the development of oncology research, innovation and patient care.<h4>Methods</h4>Triangulating objective system metrics of economic, epidemiological, private and public sector resources together with policy analysis, we assessed cancer burden, infrastructure, and investigation. We analyzed governmental and private-sector cancer databases, complemented by interviews with cancer stakeholders.<h4>Results</h4>Governmental policy and patient advocacy have led to the recognition of cancer burden, a cancer law, and a national cancer plan. Cancer has become the leading cause of death in Chile (59,876 cases and 31,440 cancer deaths in 2022), yet only 0.36% gross domestic product (GDP) is directed to research and development. Inequalities in treatment regimens persist. Prevention policy has lowered tobacco consumption, sugar intake via soft drinks and offered a high coverage of HPV vaccines. A high-quality cancer research community is expanding, and internationally sponsored clinical oncology trials are increasing.<h4>Conclusions</h4>The cancer law has facilitated advancement in policy. Prevention policies have impacted tobacco and sugar intake, while gender equality and care inequality have entered the public forum. Cancer research is stagnated by the lack of investment. Implementation of a cancer registry and biobanking, reinforcement of prevention strategies, ","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41755417,10.1080/22221751.2026.2627077,41755417,PMC12951686,A recombinant BCG vaccine induces specific immunity against respiratory syncytial virus and &lt;i&gt;Mycobacterium bovis&lt;/i&gt; in calves in a field study.,"Rivera DB, Ríos M, Pereira-Sánchez P, Ramírez MA, Cabrera A, Becerra P, Boldt F, Jaña F, Retamal P, González PA, Bueno SM, Kalergis AM.",,2026,https://europepmc.org/article/MED/41755417,"Respiratory infections in calves are a serious problem, particularly as maternal antibodies wane and calves become susceptible to respiratory pathogens, such as bovine respiratory syncytial virus (bRSV) and <i>Mycobacterium bovis</i> (<i>M. bovis</i>), which are two important pathogens affecting animal production. Although there are currently vaccines available against bRSV, their protection is limited. Regarding <i>M. bovis</i>, no vaccines are presently commercially available. However, BCG is being tested experimentally as a vaccine against this microbe. Here, we evaluated the safety and immunogenicity of the rBCG-N-hRSV vaccine against bRSV and <i>M. bovis</i> in 120 <i>Polled Hereford</i> calves in a field study. Each group, consisting of 30 calves, received either rBCG-N-hRSV, a commercial vaccine against bRSV, WT-BCG against <i>M. bovis</i>, or placebo. Calves, aged 14-21 days- received a first dose (day 0), followed by a booster 14 days later. Safety was evaluated by monitoring local and systemic adverse effects and potential transmissibility of the vaccine. Altogether, immune responses against both pathogens were characterized at 0, 14, 28, and 180 days after the first vaccination. The results indicate that rBCG-N-hRSV is safe and elicits a significant increase in antigen-specific IgG2 and IgA antibodies, accompanied by proliferation of CD8<sup>+</sup> and γδ TCR<sup>+</sup> T cells, resulting in an antigen-specific activation profile and memory CD4<sup>+</sup> T cells that remained elevated up to 180 days post-vaccination. These findings suggest that rBCG-N-hRSV elicits a specific immune response against bRSV and <i>M. bovis</i> under field conditions.","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED40864131,10.3390/tropicalmed10080228,40864131,PMC12389931,"Mapping Evidence on the Regulations Affecting the Accessibility, Availability, and Management of Snake Antivenom Globally: A Scoping Review.","Majeed R, Bester J, Kgarosi K, Strydom M.",,2025,https://europepmc.org/article/MED/40864131,"The World Health Organization (WHO) declared snakebite envenoming (SBE) as a neglected tropical disease in 2017. Antivenom is the gold standard of treatment, but many healthcare barriers exist, and hence, affected populations are often unable to access it. The challenge is further perpetuated by the lack of attention from national health authorities, poor regulatory systems and policies, and mismanagement of antivenom. This study aims to map the evidence regarding snake antivenom regulations globally and identify gaps in the literature to inform future research and policy. This review was conducted using the original Arksey and O'Malley framework by three independent reviewers, and the results were reported using the Preferred Reporting Items for Systematic reviews and Meta-Analysis Extension for Scoping Reviews (PRISMA-ScR). A search strategy was developed with assistance from a librarian, and six databases were searched: PubMed, SCOPUS, ProQuest Central, Africa Wide Web, Academic Search Output, and Web of Science. Screening was conducted independently by the reviewers, using Rayyan, and conflicts were resolved with discussions. A total of 84 articles were included for data extraction. The major themes that emerged from the included studies were regarding antivenom availability, accessibility, manufacturing, and regulations. The study revealed massive gaps in terms of policies governing antivenom management, especially in Asia and Africa. The literature does not offer sufficient evidence on management guidelines for antivenom in the endemic regions, despite identifying the challenges in supply. However, significant information from Latin America revealed self-sufficient production, involvement of national health bodies in establishing efficient regulations, effective distribution nationally and regionally, and technology sharing to reduce SBE-related mortality.","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41902276,10.3390/v18030368,41902276,PMC13030339,"Bacteriophages as Food Biocontrol Agents: A One Health Framework for Manufacturing Quality, Regulatory Governance, and Ethical Stewardship-A Narrative Review.","Fokas R, Kalatzis PG, Vantarakis A.",,2026,https://europepmc.org/article/MED/41902276,"<h4>Introduction</h4>Bacteriophages are emerging as viable food safety tools, yet their global implementation is hindered by regulatory fragmentation and a lack of harmonized data standards. This review addresses the gap between scientific maturity and governance readiness by evaluating manufacturing quality, safety requirements, and international oversight frameworks.<h4>Methods</h4>A narrative review was conducted through a structured search of databases including PubMed, Scopus, Web of Science, and Google Scholar (up to December 2025). We analyzed scientific research and publicly available regulatory documents from agencies such as the FDA, EFSA, USDA, Health Canada, and FSANZ to identify authorization routes and manufacturing standards.<h4>Results</h4>Commercial phage products are primarily approved as processing aids in jurisdictions like the United States, Canada, and Australia/New Zealand. We identified convergent technical requirements across these regions, including genomic integrity (absence of toxins and antimicrobial resistance genes), purity, potency, and matrix-validated efficacy. However, significant gaps remain in unified terminology, environmental risk assessment, and post-market monitoring for resistance emergence.<h4>Conclusions</h4>To facilitate global adoption, a One Health-oriented governance cycle is proposed. This includes establishing interoperable phage seed banks, standardized dossier formats, and adaptive lifecycle controls (phagovigilance) to ensure long-term efficacy and public trust.","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED40612010,10.1080/20523211.2025.2520861,40612010,PMC12224729,A scoping review of authorisation pathway for COVID&lt;b&gt;-&lt;/b&gt;19 vaccines among selected countries.,"Suphap S, Luksameesate P, Nerapusee O, Anantachoti P.",,2025,https://europepmc.org/article/MED/40612010,"<h4>Background</h4>In response to COVID-19 pandemic, NRAs implemented expedited mechanisms such as EUAs and CMAs, relying on international bodies, to authorize vaccines. Documenting these authorization pathways across countries informs NRAs and strengthens future pandemic responses. Existing studies on COVID-19 vaccine approvals are limited, underscoring the need for a comprehensive review. This study aimed to explore approval pathways, investigate supporting strategies, and review times for COVID-19 vaccines.<h4>Methods</h4>A scoping review was conducted, covering countries with stringent regulatory authorities or countries with significant COVID-19 vaccine manufacturing or rapid rollout. Searches using terms such as 'approval process' and 'COVID-19 vaccine' were performed in electronic databases and on official regulatory authority websites. Countries without authorization information or with language barriers were excluded. Data on vaccine authorization processes including supporting strategies, submission criteria, and approval timelines were extracted and analyzed using content and comparative regulatory analysis.<h4>Results</h4>Twenty-four regulatory pathways from 20 countries were identified, categorized as 'emergency use authorization' (EUA) (<i>n</i> = 10), 'conditional marketing authorization' (CMA) (<i>n</i> = 8), and ""temporary authorization' (TA) (<i>n</i> = 6). Twelve new pathways were created by 11 countries, with four countries using two pathways each for different pandemic stages. Common requirements for vaccine approval included good manufacturing practice (GMP) (92%), benefit-risk evaluation (86%), and unmet need (83%). Supporting strategies like 'rolling submission' (85%) and 'pre-submission meeting' (85%) facilitated and fasten the approval process. Non-high-income countries favored the 'reliance' strategy, while high-income countries engaged in regulatory networking. The FDA and EMA were the most referenced agencies. Review times for the first ","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41853100,10.1016/j.toxcx.2026.100246,41853100,PMC12992997,"Venom variation and the future of antivenom design: Integrating population venomics, evolutionary toxinology, and precision therapeutics.",Dingwoke EJ.,,2026,https://europepmc.org/article/MED/41853100,"Snakebite envenoming remains a neglected tropical disease that disproportionately affects rural populations in the tropical regions, where access to timely and effective treatment is often limited. Conventional antivenoms, produced by immunizing animals with pooled venoms, have demonstrated clinical benefit but may show variable performance against the complex and geographically heterogeneous composition of snake venoms. Advances in proteomics, transcriptomics, and genomics have revealed substantial intra- and interspecies variation in venom composition with potential implications for antivenom design and evaluation. This review synthesizes current knowledge on the molecular, ecological, and evolutionary drivers of venom diversity and discusses how these insights may inform the development of more regionally informed and evidence-based therapeutic strategies. Particular attention is given to toxin-resolved antivenomics, monoclonal antibody-based approaches, recombinant platforms, and emerging computational tools for antigen prioritization. The potential role of rapid diagnostics and immunoinformatics in supporting clinical decision-making is also considered. Overall, the review highlights how population-level venom data and translational research may contribute to evidence-based improvements in antivenom design, while acknowledging the regulatory, economic, and implementation challenges involved.","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41009494,10.3390/ijms26188925,41009494,PMC12469584,Recent Developments in Osteoarthritis Research: Innovative Therapeutic Approaches and the Role of Polyphenols and Nanotechnology.,"Vélez-Slimani H, Hernández-Montelongo J, Salazar LA.",,2025,https://europepmc.org/article/MED/41009494,"Osteoarthritis (OA) is a chronic degenerative joint disease with a significant impact on quality of life. This review summarizes recent advances in the understanding of OA pathophysiology, emphasizing mechanical factors, angiogenesis, aging, and the role of interleukins in disease progression. It also explores key molecular pathways, particularly the NF-κB signaling cascade, and crucial catabolic mediators such as MMPs and ADAMTS, which are involved in cartilage degradation. Emerging therapeutic strategies are discussed, with a focus on the potential of polyphenols, such as pinocembrin and caffeic acid phenethyl ester, in cartilage protection and regeneration. In addition, nanotechnology is examined as a promising tool to enhance the bioavailability of these bioactive compounds and support the development of innovative OA treatments. Drug delivery systems based on nanotechnology, including porous silicon nanoparticles functionalized with β-cyclodextrin, have shown promise in improving therapeutic efficacy. This review highlights the importance of multidisciplinary approaches integrating molecular biology, natural compounds, and advanced technologies in the treatment of OA.","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED36743162,10.3389/fpubh.2022.1021905,36743162,PMC9891391,Current GMP standards for the production of vaccines and antibodies: An overview.,"Covarrubias CE, Rivera TA, Soto CA, Deeks T, Kalergis AM.",,2022,https://europepmc.org/article/MED/36743162,"The manufacture of pharmaceutical products made under good manufacturing practices (GMP) must comply with the guidelines of national regulatory bodies based on international or regional compendia. The existence of this type of regulation allows pharmaceutical laboratories to count on the standardization of high-quality production processes, obtaining a safe product for human use, with a positive impact on public health. In addition, the COVID-19 pandemic highlights the importance of having more and better-distributed manufacturing plants, emphasizing regions such as Latin America. This review shows the most important GMP standards in the world and, in particular, their relevance in the production of vaccines and antibodies.","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
control_calidad_radiofarmacos,Control de calidad de radiofármacos,EuropePMC,MED41133504,10.3390/medsci13040222,41133504,PMC12551035,"Decentralized Clinical Trials: Governance, Ethics and Medico-Legal Issues for the New Paradigm of Research with a Focus on Cardiovascular Field.","Tenti E, Basile G, Giorgetti C, Sangiorgi D, Mikus E, Sebastiani G, Bolcato V, Tronconi LP, Tremoli E.",,2025,https://europepmc.org/article/MED/41133504,"The evolution of decentralized clinical trials, driven by advanced digital technologies, is transforming traditional clinical research. It introduces innovative methods for informed consent, remote patient monitoring, and data analysis, enhancing study efficiency, validity, and participation while reducing patient burden. Some clinical procedures can be conducted remotely, increasing trial accessibility and reducing population selection biases, particularly for cardiovascular patients. However, this also presents complex regulatory and ethical challenges. The article explores how digital platforms and emerging technologies like block chain, AI, and advanced cryptography can promote traceability, security, and transparency throughout the trial process, ensuring participant identification and documentation of each procedural step. Clear, legally compliant informed consent, often managed through electronic systems, both for research participation and data management in line with GDPR, is essential. Ethical considerations include ensuring participants understand trial information, with adaptations such as simplified language, visual aids, and multilingual support. The transnational nature of decentralized trials highlights the need for coordinated regulatory standards to overcome jurisdictional barriers and reinforce accountability. This framework promotes trust, shared responsibility, and the protection of participants rights while upholding high ethical standards in scientific research.","(""radiopharmaceutical quality control"" OR ""control de calidad de radiofarmacos"" OR ""good manufacturing practice"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19
